SDSS,Plate,MJD,Fiber,RA,Dec,umag,gmag,rmag,imag,zmag,Teff,logg,Mass,Type,spec_file,filename,object_name,plate,mjd,fiberid,z,J0410_mag,J0410_err,J0430_mag,J0430_err,iSDSS_mag,iSDSS_err,J0660_mag,J0660_err,rSDSS_mag,rSDSS_err,J0515_mag,J0515_err,zSDSS_mag,zSDSS_err,J0378_mag,J0378_err,gSDSS_mag,gSDSS_err,J0395_mag,J0395_err,uJAVA_mag,uJAVA_err,J0861_mag,J0861_err,match_separation_arcsec,gaia_WDJ_name,gaia_source_id,gaia_ra,gaia_dec,gaia_parallax,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag,gaia_umag,gaia_gmag,gaia_rmag,gaia_imag,gaia_zmag,gaia_teff_H,gaia_logg_H,gaia_mass_H,gaia_Pwd
023114.68+004059.2,705,52200,492,37.811172,0.68311722,18.49,18.52,18.84,19.04,19.31,13017.0,9.96,,DC_HOT,results_convolution_2/spectra/spec-0705-52200-0492.fits,spec-0705-52200-0492.fits,0705-52200-01,705.0,52200.0,492.0,,18.33223404289428,0.0060426911638249,18.42961274441428,0.0055552824787029,19.262698246257465,0.0053745583668197,19.068094617064624,0.0076493439431,18.93893217472908,0.0028398569080135,18.6471679797473,0.0053539587608747,19.51599903878425,0.0195362390771003,18.17457462227272,0.0193859961043307,18.520457262609703,0.0020669417712124,18.20358552178873,0.0090790291258419,18.31652694407368,0.0209848875123822,19.545990241208425,0.0244944569335588,0.22327848703020078,WDJ023114.68+004059.19 ,2500569649524673024,37.81111909830606,0.6830848392576385,3.442004522688523,18.682297,18.661695,18.769793,18.513,18.528,18.841,19.062,19.419,14423.92,7.948493,0.5819741,0.99895
023119.22+264727.5,2399,53764,421,37.830072,26.790971,20.25,19.82,19.94,20.14,20.43,16051.0,7.77,0.503,DA,results_convolution_2/spectra/spec-2399-53764-0421.fits,spec-2399-53764-0421.fits,2399-53764-01,2399.0,53764.0,421.0,,19.909642649808568,0.007760602072978,19.85558453961091,0.0068661185834745,20.14430298559646,0.0050713788086841,20.17813983325717,0.0097377517740646,19.90847992776568,0.0030320959944939,19.73260573454005,0.0058890212412144,20.33867356988745,0.0160927331613008,20.172126451658063,0.028466230460022,19.78666856947475,0.0023673551684946,20.0977932910078,0.0138733777402023,20.31363495598928,0.0261857653256244,20.338773334933,0.0195830207921125,0.06588467449890821,WDJ023119.21+264727.50 ,127338152465093248,37.83006931997098,26.79095285573909,2.3450920228589354,19.825483,19.898077,19.933905,20.201,19.779,19.899,20.084,20.449,16735.7,8.197093,0.7352187,0.994166
023138.01-090800.2,2067,53738,58,37.908361,-9.133383,19.95,19.68,19.93,20.24,20.23,16206.0,8.01,0.62,DA,results_convolution_2/spectra/spec-2067-53738-0058.fits,spec-2067-53738-0058.fits,2067-53733-01,2067.0,53738.0,58.0,,19.752635045820817,0.0104575795797442,19.68985434810275,0.0080664486677775,20.089069488232788,0.0053585595695942,20.143480241232304,0.0090200110130205,19.86259245975612,0.0030057608411008,19.57962259985967,0.0055737615578074,20.148607437833935,0.0153937302690506,19.87857373860948,0.0456077164885009,19.624445159370104,0.0025738515495547,19.909346408137544,0.0209557881001186,20.014624384293064,0.0403200286459979,20.14013889504213,0.0180296116229038,0.220044976061164,WDJ023138.00-090800.22 ,5175652848305921792,37.908397538614096,-9.13343234231129,1.9407070159161572,19.817131,19.697412,19.91047,20.139,19.695,19.97,20.208,20.312,,,,0.997173
023138.01-090800.1,454,51908,67,37.908368,-9.1333681,19.95,19.68,19.93,20.24,20.23,14508.0,7.99,,DA,results_convolution_2/spectra/spec-0454-51908-0067.fits,spec-0454-51908-0067.fits,0454-51902-01,454.0,51908.0,67.0,,20.033777782818863,0.0222449999939611,20.05949569479285,0.0186294199974006,20.84903197007275,0.016797669129487,20.585941118020266,0.0228292673114995,20.34424233194408,0.0079179764288386,20.06936300878333,0.0143509782704773,21.19294210434615,0.05899427531357,20.323117143884865,0.1050444169870092,20.04090420563775,0.0061742471296271,20.193909191244494,0.0438233427597685,20.42770344344452,0.0964695891465561,21.18854274834828,0.0752575121991257,0.2539880928539345,WDJ023138.00-090800.22 ,5175652848305921792,37.908397538614096,-9.13343234231129,1.9407070159161572,19.817131,19.697412,19.91047,20.139,19.695,19.97,20.208,20.312,,,,0.997173
023144.00-004239.2,1071,52641,105,37.933324,-0.71088768,20.29,19.81,19.58,19.49,19.55,7043.0,7.92,,DAZM:,results_convolution_2/spectra/spec-1071-52641-0105.fits,spec-1071-52641-0105.fits,1071-52638-01,1071.0,52641.0,105.0,,19.971063801567404,,19.90118570551868,,19.48837706796956,,19.609469644454958,,19.53444524116508,,19.68225170107308,,19.512327228416545,,20.08191588450565,,19.76721057310798,,20.02225783006445,,20.198381150738506,,19.564578289177824,,0.7114712933032811,WDJ023144.00-004239.08 ,2500094072090828928,37.93349691908426,-0.7109833961020151,6.103645673563143,19.548922,19.784914,19.265427,20.362,19.767,19.588,19.534,19.526,7306.981,8.127352,0.6710002,0.990629
023154.82+251259.5,2399,53764,157,37.978419,25.21654,18.82,18.85,19.01,19.22,19.53,15508.0,8.14,,DBZM:,results_convolution_2/spectra/spec-2399-53764-0157.fits,spec-2399-53764-0157.fits,2399-53764-01,2399.0,53764.0,157.0,,18.95856050236292,,18.89718161188785,,19.301476454109128,,19.18140580798306,,19.094030177983534,,18.95194870314396,,19.41435288239864,,19.035967588148928,,18.9367377466288,,18.96325045549052,,19.18180853408665,,19.46875831311781,,0.10956595943719576,WDJ023154.82+251259.52 ,102350823010868736,37.978435081167405,25.216566732451607,3.1586579159511854,18.891747,18.90173,18.869564,18.827,18.837,19.002,19.222,19.521,13539.5,7.749347,0.4757013,0.991608
023157.00+264837.5,2399,53764,426,37.987505,26.810422,20.43,20.13,20.15,20.18,20.21,11321.0,9.13,,DAH,results_convolution_2/spectra/spec-2399-53764-0426.fits,spec-2399-53764-0426.fits,2399-53764-01,2399.0,53764.0,426.0,,20.33665559143392,,20.264108372837164,,20.266842761081413,,20.412142520797158,,20.143381807289025,,20.0519238295253,,20.43520802307088,,20.4577435722313,,20.15496097301824,,20.470551059334746,,20.602643987565763,,20.427444760392294,,0.3483235212501383,WDJ023156.99+264837.65 ,127338977098826496,37.98756002542817,26.810338633379963,5.232333212068021,20.11012,20.085184,20.036076,20.437,20.111,20.156,20.175,20.225,13235.69,9.160102,1.259239,0.998738
023205.72-081821.9,455,51909,349,38.023847,-8.3060905,20.24,20.05,20.35,20.68,20.85,17728.0,7.87,,DA,results_convolution_2/spectra/spec-0455-51909-0349.fits,spec-0455-51909-0349.fits,0455-51909-01,455.0,51909.0,349.0,,20.415444018074147,0.0259722102222628,20.288500804193085,0.019784746444891,20.33780905975941,0.0105631329788037,20.55819100273592,0.0203216311998159,20.298375569795176,0.0070950213496024,20.19031335219895,0.0145842679789265,19.97210008341381,0.0216183544402008,20.87105594200377,0.1566188885563036,20.23073124134286,0.0064521095723409,20.66572017627758,0.0525920076538255,20.990711165467825,0.1136718345081966,20.103774176595643,0.0297882975175738,0.1409063415030475,WDJ023205.73-081821.94 ,5178014427483796992,38.02386374424427,-8.306055039150662,1.290767145481983,20.21206,20.39025,20.492699,20.248,20.075,20.342,20.65,20.806,,,,0.947598
023205.73-081821.9,2067,53738,600,38.023856,-8.306088,20.24,20.05,20.35,20.68,20.85,17949.0,8.15,0.7,DA,results_convolution_2/spectra/spec-2067-53738-0600.fits,spec-2067-53738-0600.fits,2067-53733-01,2067.0,53738.0,600.0,,20.07934743076037,0.0117550954148342,20.03937512130189,0.0094952033318575,20.823718495369185,0.0087829494690711,20.77526003382116,0.0138586348708853,20.43560802920667,0.0043367667481947,20.089745630256694,0.0074089956277865,21.113004448724844,0.0296246504853941,20.194772060976653,0.0600619780403594,20.07331848031975,0.0032420276474938,20.09386459057307,0.0206324634696147,20.300127807290515,0.0442316686217993,21.146129721485277,0.0368745659791992,0.12182366624104508,WDJ023205.73-081821.94 ,5178014427483796992,38.02386374424427,-8.306055039150662,1.290767145481983,20.21206,20.39025,20.492699,20.248,20.075,20.342,20.65,20.806,,,,0.947598
023209.84+002019.4,407,51820,507,38.040989,0.33873358,19.75,19.5,19.77,19.97,20.38,14947.0,8.77,1.055,DA,results_convolution_2/spectra/spec-0407-51820-0507.fits,spec-0407-51820-0507.fits,0407-51818-01,407.0,51820.0,507.0,,19.48078286047764,,19.459384261749257,,20.13435720485256,,20.1260163341125,,19.7722410054968,,19.39940707051681,,20.217152511089715,,19.563175291520785,,19.434059804382805,,19.57532894265484,,19.71218940079724,,20.25120894472746,,0.13619698039731973,WDJ023209.83+002019.45 ,2500498112549440896,38.040961759235564,0.33875983384419744,4.15732332826481,19.613737,19.608303,19.61151,19.73,19.502,19.753,20.014,20.427,12621.91,8.662148,1.02363,0.994761
023245.74+262856.2,2379,53762,501,38.190593,26.482284,18.24,17.83,18.02,18.16,18.42,14270.0,7.92,0.569,DA,results_convolution_2/spectra/spec-2379-53762-0501.fits,spec-2379-53762-0501.fits,2379-53758-01,2379.0,53762.0,501.0,,17.983533101021543,0.0032647830169964,17.935555746372067,0.0029696344936651,18.28114211513843,0.0020694148506034,18.334376971935196,0.0042213621617213,18.041858933444296,0.0012277961984459,17.790814504836156,0.0025930871745824,18.433531752740212,0.006409989006654,18.265196283335705,0.0116217909353591,17.850467269231935,0.0010333865445816,18.174127777511902,0.0056137703250896,18.395093693203044,0.0107739255948519,18.491417293966244,0.0082420662519174,0.7068075275872031,WDJ023245.72+262856.53 ,127267886799869952,38.19077164138436,26.482170067834794,5.352501803393526,17.888868,17.897589,17.939932,18.219,17.795,17.99,18.168,18.402,13927.74,7.961111,0.5878825,0.997839
023247.50-003909.3,705,52200,105,38.197933,-0.65257715,20.37,19.95,19.94,20.13,20.09,9955.0,8.01,0.606,DA,results_convolution_2/spectra/spec-0705-52200-0105.fits,spec-0705-52200-0105.fits,0705-52200-01,705.0,52200.0,105.0,,20.09731644220343,,20.055592694449796,,20.245261678145063,,20.2104512437874,,20.01577653254042,,19.87610581828257,,20.410837127160143,,20.142421332784643,,19.95060432384559,,20.150574912355037,,20.333864540921844,,20.49451430450022,,0.5514670671905583,WDJ023247.51-003909.36 ,2500114516134643584,38.19794062983856,-0.6527301451899985,2.7825791809899934,19.920452,20.124624,19.68843,20.398,19.904,19.963,20.067,20.212,7691.754,7.299764,0.3061802,0.785076
023249.18+005038.3,705,52200,573,38.204929,0.8439785,20.33,20.14,20.39,20.72,20.98,17994.0,7.97,0.603,DA,results_convolution_2/spectra/spec-0705-52200-0573.fits,spec-0705-52200-0573.fits,0705-52200-01,705.0,52200.0,573.0,,20.056013695932187,0.0189318174905908,20.138477851763533,0.0173962778270372,21.13434821550795,0.0203134371089951,21.01328467619553,0.0313501830814074,20.70489668249281,0.0106231184886318,20.3210493632842,0.0164438645262479,21.54180435646081,0.0736205260260427,20.23056073764473,0.0826701309443075,20.21105450702529,0.0063936331233403,20.206787491971543,0.035475452841535,20.344462183168325,0.0720774975445028,21.61822508540326,0.0998332098751792,0.3253486254256116,WDJ023249.18+005038.31 ,2500599778719697920,38.20489732140144,0.8438938580735609,1.4817584583861263,20.31196,20.313236,20.227268,20.301,20.112,20.425,20.702,20.577,,,,0.8623
023253.28-080144.3,2067,53738,586,38.222009,-8.028966,19.34,19.22,19.57,19.81,19.97,20835.0,7.79,0.525,DA,results_convolution_2/spectra/spec-2067-53738-0586.fits,spec-2067-53738-0586.fits,2067-53733-01,2067.0,53738.0,586.0,,18.992119317693543,0.0050473325856138,19.040090320678598,0.0044339152735834,19.85074575500176,0.0041625071899013,19.78281081615612,0.0064517136962301,19.533844400290057,0.0021371861173305,19.19070545865653,0.0038236260195767,20.01070873369448,0.0132835360829332,19.070922910109523,0.0222216710096042,19.112319170878145,0.001575384025194,19.068182708747123,0.0089696226156514,19.22449538658517,0.0177411725506227,20.049175571448338,0.0164756595967272,0.4311437453664614,WDJ023253.28-080144.38 ,5178026796989365120,38.22211367340727,-8.029026001669504,1.6287210356460968,19.371706,19.340244,19.505096,19.304,19.18,19.542,19.792,20.035,15674.09,7.451994,0.3947548,0.993239
023256.23+003602.4,705,52200,552,38.234281,0.60066101,20.66,20.32,20.36,20.4,20.52,9544.0,8.27,0.759,DA,results_convolution_2/spectra/spec-0705-52200-0552.fits,spec-0705-52200-0552.fits,0705-52200-01,705.0,52200.0,552.0,,20.467801348482688,0.0235010924997638,20.51558029891508,0.0211091387723688,20.804551139215413,0.0162089514691747,20.85635099571824,0.0257090002439291,20.580509537754573,0.0088156682159998,20.44065778819424,0.0163441011897264,20.840815057191044,0.0485281951371317,20.702923042868257,0.1047686962264897,20.449031356237747,0.006933117660335,20.543014544037582,0.0401623281226636,20.83452550035997,0.097512803100118,21.047712614734344,0.0706502654040494,0.2772315910335309,WDJ023256.22+003602.37 ,2500539580458032512,38.234214361071714,0.6006224082809383,2.4568794885967895,20.26923,20.292625,20.206692,20.711,20.285,20.357,20.429,20.6,11247.8,8.193626,0.7225672,0.982726
023258.08+250941.6,2399,53764,146,38.242002,25.161558,19.23,19.21,19.49,19.71,19.83,25727.0,7.88,0.577,DA,results_convolution_2/spectra/spec-2399-53764-0146.fits,spec-2399-53764-0146.fits,2399-53764-01,2399.0,53764.0,146.0,,19.25798477033475,,19.284553412524453,,19.755405638744897,,19.69699636840036,,19.513815684410357,,19.27726904679385,,20.01468401417008,,19.331382847170964,,19.26965714544155,,19.310700516643276,,19.477824946536398,,20.05922798631746,,0.22071018137611473,WDJ023258.08+250941.67 ,102357596174715520,38.24206920768288,25.16155036022952,1.2157643581882753,19.366663,19.328693,19.461838,19.199,19.168,19.418,19.639,19.769,24019.11,7.432287,0.4150451,0.979766
023304.94+241620.1,2399,53764,185,38.270571,24.272262,19.36,18.93,19.06,19.13,19.18,18090.0,8.3,0.79,DA,results_convolution_2/spectra/spec-2399-53764-0185.fits,spec-2399-53764-0185.fits,2399-53764-01,2399.0,53764.0,185.0,,19.14475434688716,,19.095191164258203,,19.23408707640601,,19.34097917031894,,19.073563114334952,,18.91646935007227,,19.2757163359366,,19.34715226733297,,18.99723065947389,,19.297642143810958,,19.48953539380876,,19.33983115336336,,0.4311680255763314,WDJ023304.92+241620.23 ,102011108277613952,38.270696838890565,24.272227575503788,5.081502869653574,18.958681,19.021578,18.940998,19.36,18.914,19.018,19.083,19.147,11886.73,8.402284,0.8588827,0.995207
023327.24+282504.2,2444,54082,354,38.363512,28.417827,20.0,19.64,19.75,19.56,19.21,9749.0,8.21,,DAM,results_convolution_2/spectra/spec-2444-54082-0354.fits,spec-2444-54082-0354.fits,2444-54078-01,2444.0,54082.0,354.0,,19.774685407877637,0.0090963121294222,19.73382169979073,0.0078825621515002,19.49254541062627,0.0032576831205429,19.81356195629774,0.0081477487273149,19.72318649075184,0.0030457382131188,19.63840030119338,0.0065904947119937,19.19381807820529,0.0067022727752439,20.057454112015,0.0355341664135783,19.677588668781432,0.0027178252424087,19.9455322719217,0.0157428248805292,20.17422736833384,0.0322285988307111,19.287585397675592,0.0092581709557846,0.08978992111699523,WDJ023327.24+282504.29 ,128142548299866624,38.36351672035971,28.417802406297607,1.3823044139029563,19.545845,19.726389,19.334291,20.012,19.624,19.748,19.549,19.199,,,,0.300561
023333.41-092325.4,455,51909,247,38.389221,-9.39038,18.14,18.17,18.52,18.77,18.87,18701.0,8.22,,DBA,results_convolution_2/spectra/spec-0455-51909-0247.fits,spec-0455-51909-0247.fits,0455-51909-01,455.0,51909.0,247.0,,18.47667987435195,0.0057199131953637,18.304057731689944,0.0044046178670385,18.86634844392517,0.0032602905264267,18.764833946729546,0.005391468206017,18.576168730500463,0.0018546617043971,18.35141175560525,0.0038373125686401,19.05787389292194,0.010633726915995,18.68529815426698,0.0216217278179421,18.363912968236452,0.0015973236600805,18.50199637770964,0.0094551639638209,18.81919145062009,0.0190664634442057,19.100211207015697,0.0133615867400792,0.17150909719432308,WDJ023333.42-092325.49 ,5175440642561752320,38.38926581877776,-9.390397732922978,3.5803918503515924,18.3516,18.295502,18.471817,18.085,18.218,18.519,18.761,19.0,16853.08,7.975881,0.6030174,0.99965
023333.42-092325.3,2067,53738,4,38.389263,-9.390373,18.14,18.17,18.52,18.77,18.87,23420.0,8.32,,DBA,results_convolution_2/spectra/spec-2067-53738-0004.fits,spec-2067-53738-0004.fits,2067-53733-01,2067.0,53738.0,4.0,,18.220487923103956,0.0036157575990644,18.12727756639574,0.0028084736218624,18.85268043067925,0.0021015642413033,18.7623265527592,0.0034190873947689,18.548684306465734,0.0011763378990741,18.257254432906016,0.0023780380526876,18.99648349953264,0.0066842541030378,18.37518072628836,0.0172918882288226,18.223087985525066,0.0010174901164669,18.208550455956026,0.0061750070002708,18.490172399481075,0.0125825845281889,19.07659072113338,0.0084664777265496,0.08959961503646627,WDJ023333.42-092325.49 ,5175440642561752320,38.38926581877776,-9.390397732922978,3.5803918503515924,18.3516,18.295502,18.471817,18.085,18.218,18.519,18.761,19.0,16853.08,7.975881,0.6030174,0.99965
023333.44+002137.8,705,52200,585,38.389348,0.36050692,19.56,19.21,19.33,19.53,19.56,11200.0,8.1,0.659,DA,results_convolution_2/spectra/spec-0705-52200-0585.fits,spec-0705-52200-0585.fits,0705-52200-01,705.0,52200.0,585.0,,19.232265422610887,0.0090841901908131,19.239061085931237,0.0079133572266159,19.644256189700663,0.0062310182957667,19.72900744709066,0.0102693377976249,19.457253402681182,0.0035211405201288,19.22237175212677,0.0065021709351073,19.72254443620175,0.0198577554068185,19.434840152932544,0.0395165319343861,19.22655602784237,0.0027250508963713,19.34619117299595,0.0159681515769802,19.554286466437127,0.0337124708272704,19.73685163862761,0.0247346453501974,0.8950669076345994,WDJ023333.45+002137.88 ,2500518827176006144,38.38958327266026,0.3604265104716733,3.0709188648073877,19.223406,19.307705,19.235735,19.649,19.185,19.293,19.366,19.781,11619.58,7.874306,0.5339191,0.990479
023333.44+002137.8,706,52199,349,38.389348,0.36050692,19.56,19.21,19.33,19.53,19.56,10921.0,8.22,,DA,results_convolution_2/spectra/spec-0706-52199-0349.fits,spec-0706-52199-0349.fits,0706-52192-01,706.0,52199.0,349.0,,19.56292045542414,0.0111871437200963,19.46507097374685,0.0091534641955559,19.63220657475544,0.005891661314968,19.705453009306503,0.0106171296830768,19.46344628772929,0.0036110894236196,19.273174957342,0.0070975619472518,19.613126062458413,0.0173283761435071,19.81289634006492,0.0541099022840134,19.36267624201215,0.003021873752669,19.773757976646174,0.0214072443453836,19.94944182316862,0.044267142192502,19.618538294791826,0.0218414341517512,0.8950669076345994,WDJ023333.45+002137.88 ,2500518827176006144,38.38958327266026,0.3604265104716733,3.0709188648073877,19.223406,19.307705,19.235735,19.649,19.185,19.293,19.366,19.781,11619.58,7.874306,0.5339191,0.990479
023354.89+284543.8,2444,54082,348,38.478695,28.762153,19.73,19.31,19.28,19.31,19.52,9677.0,8.31,0.784,DA,results_convolution_2/spectra/spec-2444-54082-0348.fits,spec-2444-54082-0348.fits,2444-54078-01,2444.0,54082.0,348.0,,19.41487218403744,0.0065336663480142,19.359317174389183,0.0056340670302445,19.332047843109613,0.0026811738462709,19.41915474037615,0.0055236518143447,19.23994208288089,0.001919236338994,19.1897380442584,0.0043538725595566,19.33903321113033,0.0073564550403809,19.614796266723395,0.0243729222313373,19.257354525033712,0.0018490544586386,19.53549359365629,0.0109710029892228,19.74543958217657,0.0219488685711959,19.39596719389656,0.0098214264511867,0.5791534888646236,WDJ023354.86+284543.76 ,128158834816170496,38.47887769895435,28.762137822559765,4.604769736232471,19.190918,19.244997,19.121853,19.683,19.273,19.239,19.252,19.465,11340.96,8.345751,0.821108,0.994773
