catalog_source,object_id,ra,dec,plate,mjd,fiber,u_mag,g_mag,r_mag,i_mag,z_mag,teff,logg,mass,wd_type,gaia_source_id,parallax,bp_mag,rp_mag,obsid,uid,ra_obs,dec_obs,lmjd,planid,spid,fiberid,snr_u,snr_g,snr_r,snr_i,snr_z,spec_class,spec_subclass,wd_subclass,z,z_err,ps_id,ps_g_mag,ps_r_mag,ps_i_mag,ps_z_mag,ps_y_mag,gaia_g_mag,teff_err,logg_err,has_spectrum,spectrum_source,spectrum_identifier,spectrum_url
SDSS_DR7,154509.46+040836.2,236.28941,4.1433914,2950.0,54559.0,214.0,19.9,19.36,19.07,18.98,18.97,6871.0,8.37,0.818,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2950-54559-0214,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2950/spec-2950-54559-0214.fits
SDSS_DR7,154516.22+030317.4,236.3176,3.0548317,594.0,52045.0,167.0,19.68,19.27,19.5,19.68,20.07,15484.0,8.12,0.679,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0594-52045-0167,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0594/spec-0594-52045-0167.fits
SDSS_DR7,154520.82+033041.0,236.33677,3.511387,594.0,52045.0,467.0,20.46,19.94,20.04,20.19,20.31,10957.0,7.73,0.479,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0594-52045-0467,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0594/spec-0594-52045-0467.fits
SDSS_DR7,154543.32+330708.4,236.43049,33.118999,1581.0,53149.0,600.0,19.63,19.47,18.96,18.44,18.09,6301.0,6.93,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1581-53149-0600,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1581/spec-1581-53149-0600.fits
SDSS_DR7,154545.35+032150.0,236.43895,3.363898,594.0,52045.0,478.0,19.06,18.75,18.99,19.26,19.42,15652.0,7.96,0.592,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0594-52045-0478,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0594/spec-0594-52045-0478.fits
SDSS_DR7,154550.28+115958.7,236.45951,11.999648,2516.0,54241.0,547.0,17.35,17.4,17.73,17.98,18.23,17942.0,8.11,,DBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2516-54241-0547,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2516/spec-2516-54241-0547.fits
SDSS_DR7,154635.08-005311.7,236.64616,-0.88659257,342.0,51691.0,209.0,20.58,20.17,20.37,20.51,20.74,13166.0,7.79,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0342-51691-0209,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0342/spec-0342-51691-0209.fits
SDSS_DR7,154647.30-005003.5,236.69707,-0.83430794,342.0,51691.0,211.0,18.18,18.08,18.33,18.55,18.81,20724.0,7.4,0.411,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0342-51691-0211,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0342/spec-0342-51691-0211.fits
SDSS_DR7,154652.15+492216.1,236.71729,49.371127,812.0,52352.0,387.0,19.5,19.29,19.28,18.71,18.16,6898.0,5.81,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0812-52352-0387,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0812/spec-0812-52352-0387.fits
SDSS_DR7,154752.47+032922.3,236.96864,3.4895169,594.0,52045.0,525.0,20.68,20.46,20.47,20.44,20.95,9518.0,9.04,1.181,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0594-52045-0525,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0594/spec-0594-52045-0525.fits
SDSS_DR7,155040.54+052150.3,237.66891,5.3639588,2951.0,54592.0,328.0,19.5,19.04,19.0,18.41,17.63,8499.0,7.16,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2951-54592-0328,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2951/spec-2951-54592-0328.fits
SDSS_DR7,155052.40+495219.5,237.71833,49.872079,812.0,52352.0,373.0,18.3,18.39,18.8,19.11,19.34,24173.0,8.08,0.673,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0812-52352-0373,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0812/spec-0812-52352-0373.fits
SDSS_DR7,155124.56+031153.3,237.85234,3.1981472,594.0,52045.0,620.0,18.34,18.57,18.9,19.16,19.55,46537.0,7.83,0.601,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0594-52045-0620,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0594/spec-0594-52045-0620.fits
SDSS_DR7,160104.63+123029.2,240.2693,12.50811,2525.0,54569.0,326.0,19.21,18.72,18.71,18.76,18.9,8761.0,7.77,0.486,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2525-54569-0326,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2525/spec-2525-54569-0326.fits
SDSS_DR7,160223.11+052239.8,240.59631,5.377735,2186.0,54327.0,280.0,18.71,18.79,19.05,19.34,19.53,16541.0,8.21,0.713,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2186-54327-0280,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2186/spec-2186-54327-0280.fits
SDSS_DR7,160512.00+042016.1,241.29998,4.3378,2186.0,54327.0,207.0,19.63,19.15,19.34,19.56,19.72,14070.0,8.19,0.717,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2186-54327-0207,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2186/spec-2186-54327-0207.fits
SDSS_DR7,160522.47+532220.0,241.34362,53.37223,621.0,52055.0,443.0,18.37,18.43,18.69,18.96,19.13,16476.0,8.2,,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0621-52055-0443,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0621/spec-0621-52055-0443.fits
SDSS_DR7,160625.19+052821.3,241.60497,5.472591,2186.0,54327.0,153.0,18.48,18.54,18.84,19.14,19.43,23312.0,7.94,,DBAH:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2186-54327-0153,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2186/spec-2186-54327-0153.fits
SDSS_DR7,160625.40+515241.8,241.60582,51.878283,620.0,52375.0,633.0,19.46,19.02,18.93,18.97,18.98,8212.0,7.94,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0620-52375-0633,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0620/spec-0620-52375-0633.fits
SDSS_DR7,160647.63+050605.0,241.69845,5.1014,2186.0,54327.0,148.0,18.44,18.36,18.76,19.01,19.35,20707.0,7.86,0.556,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2186-54327-0148,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2186/spec-2186-54327-0148.fits
SDSS_DR7,160647.64+050605.0,241.6985,5.101397,2189.0,54624.0,364.0,18.44,18.36,18.76,19.01,19.35,21000.0,7.88,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2189-54624-0364,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2189/spec-2189-54624-0364.fits
SDSS_DR7,160733.61+043649.0,241.89004,4.613607,2186.0,54327.0,90.0,20.03,19.79,20.03,20.32,20.37,17530.0,8.12,0.682,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2186-54327-0090,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2186/spec-2186-54327-0090.fits
SDSS_DR7,160737.48+041948.6,241.90615,4.330179,2189.0,54624.0,469.0,20.28,19.86,20.15,20.37,20.56,15809.0,7.81,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2189-54624-0469,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2189/spec-2189-54624-0469.fits
SDSS_DR7,160839.53+172337.0,242.1647,17.393608,2968.0,54585.0,288.0,18.56,18.16,18.07,18.08,18.18,7830.0,8.56,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2968-54585-0288,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2968/spec-2968-54585-0288.fits
SDSS_DR7,160843.30+050702.3,242.1804,5.117306,2186.0,54327.0,69.0,20.66,20.27,20.48,20.71,20.79,15493.0,7.69,0.478,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2186-54327-0069,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2186/spec-2186-54327-0069.fits
SDSS_DR7,160929.97+443857.2,242.37486,44.649221,814.0,52443.0,313.0,19.48,19.75,20.26,20.62,20.97,38327.0,8.25,0.789,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0313,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0313.fits
SDSS_DR7,160943.52+455105.8,242.43133,45.851623,814.0,52443.0,378.0,20.16,19.86,20.13,20.31,20.44,16332.0,7.37,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0378,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0378.fits
SDSS_DR7,161015.19+053943.8,242.5633,5.6621804,1823.0,53886.0,419.0,18.76,19.05,19.56,19.91,20.02,49412.0,7.91,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1823-53886-0419,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1823/spec-1823-53886-0419.fits
SDSS_DR7,161027.10+455632.8,242.61291,45.942435,814.0,52443.0,379.0,19.98,19.65,19.98,20.21,20.32,15628.0,7.94,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0379,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0379.fits
SDSS_DR7,161208.85+175525.3,243.03686,17.923682,2968.0,54585.0,189.0,19.65,20.01,20.56,20.84,20.93,47954.0,7.57,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2968-54585-0189,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2968/spec-2968-54585-0189.fits
SDSS_DR7,161218.32+450920.9,243.07632,45.155808,814.0,52443.0,466.0,18.89,18.89,19.12,19.38,19.59,13880.0,8.46,0.872,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0466,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0466.fits
SDSS_DR7,161239.06+455132.2,243.16276,45.858955,814.0,52443.0,401.0,19.27,18.87,18.87,18.41,18.05,9006.0,7.33,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0401,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0401.fits
SDSS_DR7,161257.78+463413.7,243.24077,46.570476,814.0,52443.0,413.0,19.82,19.7,20.02,20.27,20.33,17543.0,8.27,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0413,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0413.fits
SDSS_DR7,161257.84+524145.7,243.24099,52.69602,623.0,52051.0,519.0,19.3,18.79,18.71,18.68,18.78,7685.0,7.92,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0623-52051-0519,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0623/spec-0623-52051-0519.fits
SDSS_DR7,161301.19+153948.6,243.25497,15.663501,2188.0,54595.0,246.0,19.9,19.85,20.24,20.56,20.56,21705.0,7.14,0.352,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2188-54595-0246,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2188/spec-2188-54595-0246.fits
SDSS_DR7,161302.25+163154.4,243.25939,16.531787,2201.0,53904.0,388.0,15.92,15.6,15.86,16.12,16.4,15546.0,7.92,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2201-53904-0388,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2201/spec-2201-53904-0388.fits
SDSS_DR7,161310.37+462109.7,243.29321,46.352686,814.0,52443.0,450.0,19.51,19.21,19.44,19.67,19.88,14047.0,8.4,0.847,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0450,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0450.fits
SDSS_DR7,161315.37+511608.4,243.31405,51.268996,623.0,52051.0,201.0,19.44,19.19,19.18,19.26,19.37,10096.0,9.19,,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0623-52051-0201,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0623/spec-0623-52051-0201.fits
SDSS_DR7,161327.42+161826.3,243.36423,16.307314,2201.0,53904.0,394.0,19.91,20.22,20.69,21.03,21.3,29577.0,7.68,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2201-53904-0394,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2201/spec-2201-53904-0394.fits
SDSS_DR7,161344.79+174609.1,243.43663,17.769183,2968.0,54585.0,81.0,19.25,19.36,19.78,19.94,19.97,27155.0,7.91,,DAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2968-54585-0081,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2968/spec-2968-54585-0081.fits
SDSS_DR7,161414.12+172900.5,243.55885,17.483465,2200.0,53875.0,629.0,19.23,18.68,17.86,17.74,17.83,6300.0,10.0,,DQPEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2200-53875-0629,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2200/spec-2200-53875-0629.fits
SDSS_DR7,161426.14+434034.3,243.60891,43.676195,814.0,52443.0,206.0,18.62,18.23,18.25,18.31,18.48,9014.0,8.12,0.666,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0206,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0206.fits
SDSS_DR7,161426.16+153222.4,243.60899,15.539547,2198.0,53918.0,480.0,19.38,19.76,20.31,20.7,21.03,55938.0,7.78,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2198-53918-0480,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2198/spec-2198-53918-0480.fits
SDSS_DR7,161528.45+461430.8,243.86856,46.241876,814.0,52443.0,566.0,20.4,19.99,20.03,20.11,20.37,9479.0,8.17,0.697,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0566,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0566.fits
SDSS_DR7,161646.81+460433.3,244.19506,46.075904,814.0,52443.0,615.0,17.57,17.18,17.24,17.37,17.52,10123.0,8.63,0.985,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0615,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0615.fits
SDSS_DR7,161717.05+162022.4,244.32103,16.339546,2198.0,53918.0,541.0,17.41,17.04,17.26,17.48,17.7,12907.0,8.14,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2198-53918-0541,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2198/spec-2198-53918-0541.fits
SDSS_DR7,161801.34+445220.8,244.5056,44.872447,814.0,52443.0,152.0,19.4,19.12,19.26,19.46,19.7,10575.0,7.86,,DZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0152,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0152.fits
SDSS_DR7,161815.53+154715.1,244.56472,15.787537,2198.0,53918.0,525.0,16.93,17.4,17.92,18.27,18.58,73900.0,7.05,,DAOH:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2198-53918-0525,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2198/spec-2198-53918-0525.fits
SDSS_DR7,161921.45+455153.6,244.83938,45.864877,814.0,52443.0,610.0,20.66,20.39,20.72,20.87,20.84,15667.0,7.34,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0610,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0610.fits
SDSS_DR7,161923.95+450825.9,244.8498,45.140525,814.0,52443.0,600.0,20.34,20.31,20.73,20.93,21.2,20555.0,8.2,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0814-52443-0600,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0814/spec-0814-52443-0600.fits
SDSS_DR7,161939.17+154243.7,244.9132,15.712142,2198.0,53918.0,569.0,18.84,18.61,18.82,18.96,19.04,17349.0,7.94,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2198-53918-0569,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2198/spec-2198-53918-0569.fits
SDSS_DR7,163047.89-000329.8,247.69956,-0.05826747,348.0,51696.0,316.0,19.81,19.72,20.02,20.24,20.34,21932.0,7.84,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0348-51696-0316,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0348/spec-0348-51696-0316.fits
SDSS_DR7,163200.32-001928.3,248.00135,-0.32453078,348.0,51696.0,318.0,18.02,18.4,18.83,19.16,19.52,90811.0,7.76,,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0348-51696-0318,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0348/spec-0348-51696-0318.fits
SDSS_DR7,163209.00+002629.9,248.03752,0.44163711,348.0,51696.0,422.0,20.45,19.9,19.43,19.11,18.76,6308.0,6.51,,DAB:HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0348-51696-0422,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0348/spec-0348-51696-0422.fits
SDSS_DR7,163319.20-000609.0,248.32998,-0.10249374,348.0,51696.0,235.0,19.93,20.06,20.39,20.72,20.79,29049.0,8.27,0.788,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0348-51696-0235,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0348/spec-0348-51696-0235.fits
SDSS_DR7,163323.43+143926.0,248.34763,14.657221,2204.0,53877.0,368.0,19.33,18.91,18.86,18.92,19.04,8311.0,8.04,0.619,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2204-53877-0368,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2204/spec-2204-53877-0368.fits
SDSS_DR7,163323.43+143926.0,248.34763,14.657221,2209.0,53907.0,180.0,19.33,18.91,18.86,18.92,19.04,8322.0,7.87,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2209-53907-0180,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2209/spec-2209-53907-0180.fits
SDSS_DR7,163340.83+133417.1,248.42014,13.571409,2209.0,53907.0,119.0,20.76,19.99,19.12,18.57,18.23,6300.0,10.0,,DAM0V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2209-53907-0119,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2209/spec-2209-53907-0119.fits
SDSS_DR7,163627.68-002950.3,249.11533,-0.49729989,348.0,51696.0,144.0,18.83,18.62,18.87,19.09,19.46,20024.0,7.99,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0348-51696-0144,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0348/spec-0348-51696-0144.fits
SDSS_DR7,163659.28+354519.8,249.24701,35.75549,2185.0,53532.0,258.0,18.38,18.29,18.65,18.89,19.26,19882.0,7.88,0.564,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2185-53532-0258,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2185/spec-2185-53532-0258.fits
SDSS_DR7,163702.79+365517.1,249.26161,36.921422,2255.0,53565.0,369.0,17.23,17.29,17.53,17.79,18.1,15236.0,8.39,,DBAH:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2255-53565-0369,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2255/spec-2255-53565-0369.fits
SDSS_DR7,163729.21+011000.9,249.3717,1.1669098,348.0,51696.0,575.0,18.21,17.69,17.53,17.47,17.55,6986.0,7.96,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0348-51696-0575,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0348/spec-0348-51696-0575.fits
SDSS_DR7,163735.21+143701.0,249.39669,14.616937,2209.0,53907.0,563.0,19.47,19.04,19.07,19.1,19.32,9132.0,8.29,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2209-53907-0563,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2209/spec-2209-53907-0563.fits
SDSS_DR7,163737.00+352355.7,249.40418,35.398811,1339.0,52767.0,565.0,20.1,20.0,20.27,20.47,20.9,18032.0,8.01,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1339-52767-0565,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1339/spec-1339-52767-0565.fits
SDSS_DR7,163740.63+134035.5,249.41929,13.676515,2210.0,53535.0,323.0,17.62,17.05,16.82,16.78,16.81,6711.0,7.68,,DAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2210-53535-0323,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2210/spec-2210-53535-0323.fits
SDSS_DR7,163800.36+004717.8,249.50151,0.78827381,348.0,51696.0,572.0,18.48,18.83,19.27,19.6,19.75,65116.0,7.37,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0348-51696-0572,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0348/spec-0348-51696-0572.fits
SDSS_DR7,163807.33-000837.6,249.53054,-0.14379003,348.0,51696.0,62.0,19.93,19.85,20.05,20.29,20.33,15889.0,7.93,,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0348-51696-0062,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0348/spec-0348-51696-0062.fits
SDSS_DR7,163826.31+350011.9,249.60964,35.003311,2255.0,53565.0,202.0,14.28,14.62,15.09,15.42,15.74,37753.0,8.04,0.677,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2255-53565-0202,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2255/spec-2255-53565-0202.fits
SDSS_DR7,163837.82+360620.3,249.65759,36.105637,2185.0,53532.0,230.0,19.42,19.01,18.86,18.9,18.88,10082.0,9.64,,DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2185-53532-0230,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2185/spec-2185-53532-0230.fits
SDSS_DR7,164058.20+365123.5,250.24249,36.856535,2185.0,53532.0,450.0,19.57,19.5,19.86,20.2,20.23,20715.0,7.88,0.566,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2185-53532-0450,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2185/spec-2185-53532-0450.fits
SDSS_DR7,164101.38+354552.3,250.25575,35.764526,2185.0,53532.0,188.0,20.05,19.78,20.08,20.28,20.68,15959.0,7.83,0.53,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2185-53532-0188,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2185/spec-2185-53532-0188.fits
SDSS_DR7,164203.51+364139.2,250.51464,36.694224,2185.0,53532.0,503.0,19.25,19.08,19.35,19.75,19.97,19237.0,7.76,0.508,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2185-53532-0503,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2185/spec-2185-53532-0503.fits
SDSS_DR7,164254.40+353941.8,250.72667,35.661611,2185.0,53532.0,47.0,20.64,20.23,20.48,20.75,21.39,15250.0,7.83,0.528,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2185-53532-0047,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2185/spec-2185-53532-0047.fits
SDSS_DR7,165002.30+235127.8,252.50959,23.85773,2191.0,54621.0,223.0,19.52,19.09,19.28,19.41,19.84,12145.0,8.19,0.714,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2191-54621-0223,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2191/spec-2191-54621-0223.fits
SDSS_DR7,165035.47+355808.1,252.64781,35.968919,820.0,52438.0,317.0,20.76,20.4,20.43,20.63,20.58,12177.0,8.74,1.039,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0820-52438-0317,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0820/spec-0820-52438-0317.fits
SDSS_DR7,165142.76+353026.0,252.92817,35.50722,820.0,52438.0,289.0,19.85,19.46,19.49,19.58,19.9,9585.0,8.49,0.899,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0820-52438-0289,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0820/spec-0820-52438-0289.fits
SDSS_DR7,165143.46+364647.7,252.93107,36.779919,820.0,52438.0,349.0,18.98,19.09,19.23,19.28,19.3,12227.0,7.04,0.122,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0820-52438-0349,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0820/spec-0820-52438-0349.fits
